1989.2.20,4331.01
2014.7.8,1556.3
1961.12.13,4893.53
1952.7.25,9440.63
1963.7.19,7970.23
1987.12.15,6792.64
1961.4.13,2918.57
1974.10.11,8338.54
1943.10.16,6737.81
1974.3.8,9030.31
1939.4.6,6721.8
1901.1.26,6302.03
1949.3.7,3617.73
1984.7.14,4492.4
1945.9.23,6736.24
1994.11.16,9128.67
2020.5.4,4958.03
1921.5.8,1267.39
1944.1.2,82.5
1980.3.26,4587.18
1953.3.15,1463.55
1927.1.7,428.9
1913.11.20,3377.92
1966.3.5,8478.54
1953.6.25,9071.46
2019.11.1,3288.12
2020.7.12,7928.49
1955.10.9,9329.89
1933.10.16,4709.67
1906.5.17,9779.2
1982.6.8,2303.66
1931.11.20,6721.28
1971.11.4,1937.93
1913.8.2,2977.33
1958.11.2,7293.9
1992.7.4,8245.15
1908.4.24,1471.9
1915.5.24,4749.68
1900.5.1,8251.1
1981.12.10,98.73
1969.3.21,1589.88
1974.1.15,7539.19
1952.6.11,9811.77
2000.4.2,6309.16
1933.12.1,3422.46
1962.1.5,7281.1
1908.1.16,8003.06
1934.11.2,1591.5
1923.5.17,6124.94
1916.2.27,2452.32
1967.5.25,4731.58
1988.1.15,2839.47
1985.3.18,6932.55
1980.5.25,4253.67
1936.1.1,9655.09
1993.11.23,4249.07
1968.11.22,1098.52
1991.12.9,2924.82
1976.3.2,4436.88
1957.4.9,1074.99
1996.2.10,6714.93
1994.1.14,5192.15
1917.12.5,4383.09
1998.10.15,7019.84
1911.5.15,9416.38
1903.1.12,7849.36
1990.11.5,2462.8
1948.1.24,256.13
1920.7.7,1966.49
1971.12.11,2470.91
2013.8.8,710.88
1907.3.6,3081.21
1968.10.4,3727.2
1937.4.19,6258.28
1991.2.24,4013.71
1995.11.20,204.84
1950.7.8,5010.85
1930.6.9,4019.02
1900.2.24,1277.73
1952.4.18,669.71
1978.2.27,1315.16
1943.3.20,6278.65
1907.5.13,8980.72
1997.3.9,8404.7
1920.6.9,2440.92
1968.12.19,8525.33
1903.10.27,2106
1971.11.9,6410.99
1959.5.12,1492.55
1916.11.22,6587.36
1963.5.23,7459.32
1970.1.14,9580.98
1941.7.3,8761.48
1952.2.15,3143.52
1979.9.17,4368.69
1989.9.9,1149.98
1982.9.27,5492.3
2009.8.25,366.17
1992.4.11,7766.91
1976.3.12,7780.77
