1900.7.2,0.75
1998.10.23,2682.79
1924.10.22,8321.95
1985.11.10,2061.78
1915.8.10,9796.3
1900.12.27,2995.19
1903.5.18,9953.8
1923.4.25,6257.63
1937.6.10,4877.87
1920.4.24,5503.85
1919.3.24,3470.62
1985.6.4,953.9
1915.11.15,6981.82
2020.11.22,8252.34
1913.1.14,9747.05
1944.1.14,2696.64
1995.3.18,7580.2
2008.10.3,1530.1
1958.11.17,2765.77
1949.6.3,9494.81
2008.4.20,7096.12
1909.11.3,5339.67
1934.12.9,6899.23
1977.8.16,9479.02
2016.11.22,6501.96
2018.11.1,5496.98
1927.12.15,9074.37
1960.6.21,693.07
1913.3.6,6300.38
1971.4.10,3364.2
1958.10.18,819.93
1922.12.10,7018.37
1961.9.15,7888.17
1902.9.12,4215.61
1947.2.6,5196.77
1941.12.24,5231.1
2016.7.9,2302.88
2015.2.8,9236.16
1971.2.13,3610.87
2010.10.9,8192.19
1933.6.5,1352.28
1949.1.21,6152.89
1922.8.17,7509.23
1952.4.4,9170.19
1993.12.23,6126.63
1943.12.27,3499.12
1936.8.5,9958.51
1968.5.25,2296.88
1962.6.17,7893.75
1981.12.23,3511.55
1973.11.5,2106.54
1911.9.10,4155.67
1998.10.20,6376.92
2004.8.6,8660.03
1939.7.8,9526.61
1906.4.1,1502.91
1938.8.23,415.59
1922.1.22,6810.27
1923.7.17,3444.58
1952.10.12,121.92
1954.8.26,6008.89
1970.2.27,19.28
1999.4.23,1848.81
2018.6.22,9809.85
1949.8.4,6741.97
2015.8.8,1963.7
1912.8.19,5482.9
1964.2.3,497.44
1959.8.19,1595.13
1929.5.12,9000.84
1901.6.22,3721.21
1961.4.24,4501.46
1908.5.4,5135.79
2003.8.20,9862.62
1946.6.6,5327.28
2009.8.13,9910.01
1993.7.19,5093.25
2013.7.18,8982.27
1918.11.21,9094.95
1952.7.20,100.74
1950.6.19,2316.26
2016.2.10,8453.91
1964.11.14,9372.36
1924.1.6,4391.68
1906.11.1,8113.43
1916.7.7,3624.85
1982.1.25,1468.76
1960.12.6,4825.07
2002.3.4,3976.45
1922.2.23,7320.74
1934.11.26,1944.14
1918.12.19,4083.89
