1951.6.3,1648.03
1917.12.8,7805.55
2016.1.20,9919.73
1946.4.27,8292.08
2006.2.3,6767.9
2010.1.6,6057.14
1924.7.20,9815.66
2009.8.25,7135.62
1967.5.10,221.24
1931.4.15,2715
2010.11.25,2391.96
1937.8.16,1753.67
1941.6.18,1430.71
1936.2.2,4241.88
1956.7.1,2260.28
1997.8.8,5300.84
1958.5.26,6870.92
1968.5.7,2814.98
1992.2.5,8636.27
1966.9.23,3792.98
1965.2.4,5143.21
1908.6.26,7152.67
1923.6.8,3480.73
1959.9.2,3125.24
1902.4.11,4433.23
1974.3.18,1974.02
1974.2.26,4523.6
2003.10.22,7223.08
1928.5.17,7351.3
2016.8.18,1091.15
1987.6.13,8170.8
1975.12.17,2325.95
2006.10.20,8155.69
1945.3.21,9134.39
1949.1.22,7293.79
1981.1.12,2403.92
1993.6.14,7358.55
2012.8.2,6910.26
1970.4.8,8902.02
2017.7.19,707
1946.4.6,8714.81
1922.5.8,5392.21
2014.12.8,6698.17
1938.5.25,2447.4
1955.2.17,3593.77
1983.12.24,3344.28
1922.7.25,3516.18
1929.12.18,3614.45
1956.3.1,7733.61
1999.4.6,3577.45
1923.9.4,8642.12
1950.3.12,922.47
1918.3.15,5378.61
1954.9.24,2838.92
1985.5.16,5017.89
1922.4.18,7891.4
2007.4.10,5799.25
2012.7.14,334.09
2004.2.11,1327.67
1977.2.11,2060.19
1918.1.8,7195.12
2014.12.25,9881.43
1935.4.17,3967.23
2004.5.12,8333.13
1990.8.15,2980.59
1979.4.1,700.14
1916.10.4,3896.06
1975.6.9,3458.83
1931.11.9,5453.35
1985.12.20,1830.61
1955.6.18,3372.26
1934.12.4,6642.15
1919.3.23,1845.75
1964.1.16,5187.73
1991.7.11,7570.32
1921.2.18,1288.9
1921.12.14,7758.9
1965.7.21,2246.95
1992.11.27,6081.62
1922.6.10,2883.29
1936.8.27,2979.7
1972.3.16,9363.22
1939.7.27,9297.86
1990.4.10,7998.3
1909.2.19,4680.52
1940.12.27,6722.69
1985.6.11,4677.14
1915.3.17,9438.76
1969.1.7,3001.86
1998.12.15,5927.25
1999.12.4,7893.04
1911.10.25,2517.33
1960.2.7,4017.69
1902.10.13,1211.88
2014.6.5,3866.36
1998.9.27,7463.23
1918.5.25,5083.66
1981.2.4,9294.81
1948.11.25,2679.75
1930.8.18,2963.82
1951.7.3,7568.15
2006.6.21,2860.48
1981.1.4,5375.15
1981.1.24,5838.94
1980.2.14,1966.09
1914.3.8,2675.34
1956.9.2,4633.99
1990.5.2,1848.17
1976.3.19,395.57
1905.5.21,3336.43
1935.5.7,5340.28
1982.3.4,2630.74
1925.4.21,1477.34
1979.3.19,7652.8
2011.10.7,26.43
1902.4.22,3778.44
1939.12.16,2597.04
1930.1.25,4659.72
1943.7.10,4201.98
1951.5.18,9041.18
1968.4.18,4550.32
1991.1.13,6265.74
1990.9.5,6565.03
1917.7.14,5665.46
2019.11.25,3570.69
2003.8.5,7532.5
1987.3.1,9096.56
1954.1.18,5865.61
1981.6.17,5740.27
1957.7.27,5587.41
1993.2.9,2037.56
1991.8.2,9427.85
1955.7.14,8783.27
1911.10.27,2169.11
2016.2.22,8748.94
1996.10.22,2447.2
1945.1.3,6242.34
1945.9.8,4805.77
1988.5.20,5454.24
1936.12.6,7197.14
1939.8.25,9037.7
1975.7.20,1626.18
1905.1.23,865.24
2006.12.8,8132.11
1949.7.7,9409.13
1974.8.8,4803.65
1968.4.6,690.27
1949.2.3,9022.84
1962.12.20,2240.7
1927.9.2,7632.74
1930.12.9,2025.39
1963.12.3,6224.47
1972.10.4,8768.34
1947.1.15,238.78
2013.12.13,2628.42
1981.7.14,3077.51
1917.2.12,7670.29
2007.3.1,8920.24
1942.8.18,75.68
1936.1.20,441.54
1946.4.24,8540.26
1962.8.9,4123.87
1908.11.24,5801.63
1966.5.24,8361.84
1978.6.6,2743.46
1902.11.20,2052.68
2020.8.18,9021.32
1911.9.2,3868.71
1962.8.6,6655.42
1945.5.13,4906.71
1988.10.7,5535.57
1968.1.1,9909.73
1911.3.2,2283.67
2016.9.3,4756.64
1952.3.24,6419.08
2016.6.13,414.67
1907.2.6,272.14
2020.2.7,6050.21
1972.12.24,1591.22
1995.3.19,6493.38
2002.5.5,288.48
1996.7.25,1751.41
1944.9.14,3269.79
1918.2.3,8766.39
1974.1.14,3794.09
1957.8.18,8112.53
1988.2.27,4307.44
1961.11.18,828.35
1944.2.22,4197.08
1938.5.7,3079.02
1922.5.6,6410.99
1957.10.17,8844.27
1997.3.8,9387.91
1975.7.15,3327.11
1950.6.9,3243.55
1924.12.26,2278.64
1944.9.24,1657.94
1935.3.22,4934.35
1941.7.11,3409.45
2004.10.2,757.21
