1986.2.10,4435.37
1940.9.25,2132.25
1957.8.7,1057.41
1926.1.21,5517.95
1911.9.10,5834.51
1953.6.18,1858.86
1977.6.16,8471.21
1953.3.5,6569.3
1936.7.3,8813.8
2018.11.25,6708.34
1917.5.15,4470.14
2020.1.3,5586.02
1909.3.19,9951.09
1961.2.26,3051.36
1906.10.4,3778.9
1907.3.22,4157.36
1956.1.16,2507.72
1954.12.21,1398.49
1926.5.3,3101.8
1990.1.14,8215.83
2016.7.6,7616.48
1998.10.16,3965.21
1964.10.27,6627.27
1999.10.13,3043.68
1962.7.6,352.57
1962.6.18,3369.68
1950.12.8,8915.05
1927.6.12,1912.06
1908.5.22,5687.22
1993.12.6,7463.43
1900.12.16,166.35
2015.7.2,3353.08
1907.1.20,9324.19
1909.9.3,5294.75
1961.5.26,8876.68
1995.7.1,2064.64
1935.3.11,8419.06
1930.9.16,9204.95
1939.1.14,6871.61
1935.10.23,8448.14
2003.10.19,7181.37
1913.9.7,8057.46
1943.7.2,1725.23
1985.4.16,1778.86
1958.5.27,2359.5
1917.6.26,6599.67
2020.4.26,1561.53
1918.11.9,2009.34
1997.5.14,3608.45
2005.6.14,5957.63
1943.4.27,7238.53
1979.3.9,5205.41
1919.4.6,3740.36
1923.7.17,263.56
1921.7.16,6915.21
1960.5.1,7615.12
1932.1.6,3857.89
1945.3.2,4416.16
2018.7.24,8001.33
1956.10.17,3370.48
1950.6.2,8370.38
1910.6.4,7973.73
2007.8.12,1489.94
1937.10.24,821.95
1972.1.3,4892.85
1905.8.2,180.13
1980.12.9,3672.83
1919.11.3,2505.84
1908.1.20,4027.79
1990.12.21,1123.51
1958.4.8,238.74
1924.11.10,3744.42
2014.2.6,4029.78
1986.2.24,4027.89
2007.12.5,7754.31
1924.5.8,4878.91
1914.4.26,5352.89
2013.12.19,3677.52
1952.10.6,7527.99
1943.10.16,2135.28
1935.4.3,80.97
1994.5.11,5974.11
1970.7.23,6856.64
1900.6.12,2122.84
1943.8.12,1240.63
1908.12.24,3626.77
1930.8.7,2654.98
1976.11.20,4965.6
1991.10.27,6997.16
1983.10.27,2974.89
1979.12.15,2467.91
1986.9.18,1066.58
1941.10.16,4733.18
1936.6.14,6943.71
1991.9.15,7865.51
2013.3.21,6504.76
1916.7.6,10.1
1975.2.10,9132.81
2014.10.5,5220.99
1923.7.1,2064.98
1967.4.12,5412.5
1998.1.17,4037.32
1963.12.16,8871.41
2011.5.11,900.57
1981.7.15,4275.14
1953.4.24,8402.02
1929.8.25,1661.13
1937.12.10,9828.84
1996.9.23,4292.95
1955.2.3,8708.19
1980.10.18,7868.21
1996.4.5,9259.36
1917.9.10,6013.77
2008.11.2,9793.33
1983.2.18,3513.49
1951.10.24,6755.03
2005.4.2,1213.84
1961.6.14,9603.61
1993.9.20,9052.63
1962.12.27,9226.02
1914.11.13,6156.25
1909.3.8,5079.26
1945.5.5,9450.77
1922.11.8,8756.5
1960.6.11,4732.03
1993.9.20,4172.62
1917.2.13,6640.21
1919.6.21,7064.13
1963.3.15,6484.18
1913.6.23,8999.14
1925.9.2,9360.75
1961.1.4,3592.44
1962.7.3,4514.46
2013.3.14,5121.11
1937.2.13,5382.9
1969.1.10,2235.98
1952.6.23,8273.03
1913.3.1,1964.2
1900.1.9,1113.89
2004.11.12,1698.29
1928.5.19,6230.81
1912.1.7,9366.89
1985.5.21,3586.56
1925.5.20,4482.68
1912.3.21,3434.78
1944.11.26,5262.61
2000.9.20,9830.91
1993.8.9,9515.85
