1982.8.14,2840.13
1950.1.23,9906.77
1934.4.17,7740.76
1945.11.24,2397.01
2002.1.7,3461.48
1902.1.16,1847.66
1930.7.17,3605.92
2015.9.5,9820.44
1936.11.16,8420.49
1911.4.11,1047.24
1917.4.5,6994.21
1940.11.20,6678.92
1924.6.4,9105.3
1959.3.15,1340.88
1972.1.16,3159.58
1929.7.20,6690.68
1918.12.21,9166.12
1962.3.18,6673.08
1939.5.21,8195.48
1975.11.20,2167.74
1984.12.1,2265.77
1908.8.4,5224.98
2003.12.4,1101.83
1995.5.5,5584.82
1997.4.9,4713.04
1944.3.4,4674.67
1939.8.18,3234.74
1939.12.3,4781.02
1991.12.9,7978.9
1987.7.25,3590.31
1920.11.24,139.12
1950.7.6,6794.43
1906.3.14,6095.44
2016.7.24,3956.08
1998.2.7,764.1
2010.12.2,5329.39
1989.3.15,2937.72
2006.8.2,9830.93
1931.8.19,9061.17
1998.2.21,6856.7
1984.8.24,4388.33
1931.11.25,7140.14
1990.2.27,2965.25
1963.6.14,346.61
1948.12.13,384.84
1905.1.4,9599.7
1919.4.17,5758.51
1954.11.4,5634.53
1972.4.11,1850.04
1900.6.13,5773.5
1984.2.15,4816.99
1955.7.22,5419.7
1963.3.13,7504.98
1968.3.11,2263.34
1919.6.9,2740.1
1980.7.11,5896.55
2016.9.11,5564.85
1921.11.1,8031.74
1961.2.5,5862.84
2018.4.20,1018.96
2005.8.9,5317.62
1992.2.26,4857.55
1911.6.8,5150.91
1913.12.6,5397.27
2008.7.24,3585.56
1991.6.3,8924.42
1913.3.10,4478.59
1933.1.25,828.11
1941.2.7,1069.52
1927.12.16,8542.04
1992.6.2,1289.45
1942.10.16,1457.11
1920.11.6,3576.05
1971.2.17,3000.19
1975.6.22,4639.88
1992.4.9,2574.31
1943.4.26,3127.32
1945.7.12,7555.64
1986.4.20,5625.4
1994.6.4,8042.5
1937.5.25,3953.87
1976.1.8,9551.82
1992.2.15,5189.82
1970.9.4,1358.26
1973.10.9,8370.14
1940.4.8,671.35
1924.6.22,4317.18
1987.5.16,5345.94
2003.12.21,7532.84
1951.6.14,321.33
1946.10.6,1606.52
1942.5.19,5484.3
2006.8.23,2082.12
2014.3.22,5151.46
1951.11.4,3229.48
2002.12.8,1866.11
2011.5.5,7665.57
1987.1.4,9705.03
1944.1.27,270.68
1924.2.26,4790.46
1934.9.24,345.01
1917.4.8,3202.6
2018.7.7,8450.91
1997.9.10,8987.92
2017.5.17,6886.1
1963.3.2,7458.62
1991.7.4,5233.18
1902.8.25,1478.53
1982.7.18,4930.76
1963.8.10,930.79
1978.7.24,9311.52
1913.9.20,8062.58
2007.1.20,8052.44
1924.11.9,3902.26
1904.9.15,7482.65
2018.2.16,3444.19
1935.10.23,694.11
1914.3.9,9796.59
1939.12.20,3900.42
1932.1.16,9987.72
1930.5.4,7989.17
1901.4.6,7625.64
2000.5.21,6713.07
1933.11.22,107.02
1982.10.7,5465.12
1966.9.10,570.12
1934.11.14,7083.32
1923.1.5,7287.43
2007.8.27,3630.01
1989.5.27,5693.09
1981.5.25,5591.29
1921.3.22,740.63
2007.9.19,2441.79
1936.2.6,9786.16
1977.7.6,1020.14
1996.10.14,8692.34
1978.1.14,660.38
1985.2.9,6348.6
1922.4.15,6524.67
1930.2.16,5302.72
2002.7.13,5082.62
1935.2.27,8699.21
1909.12.17,8182.57
2013.3.22,6219.73
1959.7.20,4660.01
2011.4.17,4220.97
1947.4.17,928.63
2007.5.23,7765.16
1910.8.13,4499.22
1989.11.13,4738.6
2003.7.3,6871.66
1960.3.21,4753.58
1987.10.19,4745.49
1966.4.27,8028.83
1940.4.6,994.24
1911.5.26,1944.04
1974.2.5,9348.82
1924.5.6,5463.55
1903.10.19,9235.37
2000.12.7,4124.64
1971.4.22,9712.88
1975.4.1,785.74
2012.7.22,3955.78
1954.6.10,9829.81
1911.4.14,8226.91
2009.5.12,5018.23
2010.2.8,1786.2
1940.5.10,3690.54
1905.3.9,6680.26
2018.12.4,2505.27
1910.4.15,8858.33
1949.7.27,2417.3
1933.12.2,4559.82
1941.2.19,3086.89
2000.10.5,8418.72
1947.4.12,9415.85
1997.11.8,2230.3
1954.12.3,5406.09
1904.4.5,5825.35
1998.4.6,3035.82
1979.11.16,3997.24
1909.5.3,6348.86
1910.2.24,5927.16
1958.6.17,3452.15
1975.3.14,6052.88
1942.11.20,1617
2018.9.13,7826.25
1977.6.24,3179.26
1949.7.17,4304.85
1999.3.19,2433.72
1927.10.4,2023.01
1970.12.13,6218.13
2004.6.3,7087.64
1915.5.25,3382.08
2009.1.26,4943.99
1901.12.16,836.12
1964.7.17,7756.89
1991.4.1,6376.29
1955.10.7,5852.58
1995.8.27,979.64
1933.5.23,2166.54
1942.10.23,5765.71
1984.10.21,1142.6
1957.3.5,1319.62
1933.9.1,6028.72
1916.9.1,9571.78
1955.6.12,1014.57
1927.4.18,929.79
1905.6.6,7156.49
2009.9.14,1857.67
1964.10.21,3534.86
1961.8.18,597.79
2001.5.20,7589.41
1909.7.5,1230.82
1934.4.23,1077.66
1918.9.1,8769.04
1909.2.8,601.88
1949.1.13,478.22
1954.1.2,4149.76
1932.4.8,1123.51
1927.1.26,7594.32
1979.3.24,2334.56
1980.11.11,7598.1
1947.9.8,8785.23
1968.5.8,9867.17
2016.11.22,6383.17
1924.1.14,4200.17
1975.12.20,164.62
1959.6.1,277.67
1925.6.27,2089.75
1950.5.5,637.25
2013.6.7,1433.7
1990.9.1,9779.49
1907.7.12,2968.96
1947.11.21,850.37
1950.7.20,634
1911.7.19,3845.14
2015.3.23,6883.79
1930.8.25,1779.2
2000.7.16,417.37
2018.5.21,3771.2
1999.7.15,7477.75
1996.12.9,6483.65
2016.5.24,4419.6
1973.2.16,7866.41
1992.1.4,1739.86
1985.2.20,9648.34
1942.11.4,2266.79
1903.4.12,7522.47
1949.1.10,8702.49
1902.1.26,469.88
1999.10.21,8214.58
1975.3.23,3167.77
1933.9.17,4271.96
1944.10.6,7926.91
1942.6.18,8420.22
1972.3.20,5103.84
1991.1.4,7191.99
1935.11.11,3433.06
1996.10.4,1847.37
2010.4.8,4224.68
1923.1.12,1139.97
1947.7.19,5872.6
2009.4.24,9803.76
1917.5.26,7618.84
1960.4.13,7956
1973.11.6,4018.98
